,generations,grammar,dataset,generation,accuracy,f1_score
1687,30,diniz,organmnist_axial,29,0.8627329667409261,0.8623790542284647
1688,30,diniz,organmnist_axial,30,0.8627329667409261,0.8623790542284647
1689,30,diniz,pathmnist,0,0.7395079135894775,0.7303628921508789
1690,30,diniz,pathmnist,1,0.749117930730184,0.7395867705345154
1691,30,diniz,pathmnist,2,0.749117930730184,0.7395867705345154
1692,30,diniz,pathmnist,3,0.749117930730184,0.7395867705345154
1693,30,diniz,pathmnist,4,0.749117930730184,0.7395867705345154
1694,30,diniz,pathmnist,5,0.749117930730184,0.7395867705345154
1695,30,diniz,pathmnist,6,0.749117930730184,0.7395867705345154
1696,30,diniz,pathmnist,7,0.749117930730184,0.7395867705345154
1697,30,diniz,pathmnist,8,0.749117930730184,0.7395867705345154
1698,30,diniz,pathmnist,9,0.749117930730184,0.7395867705345154
1699,30,diniz,pathmnist,10,0.749117930730184,0.7395867705345154
1700,30,diniz,pathmnist,11,0.749117930730184,0.7395867705345154
1701,30,diniz,pathmnist,12,0.749117930730184,0.7395867705345154
1702,30,diniz,pathmnist,13,0.749117930730184,0.7395867705345154
1703,30,diniz,pathmnist,14,0.749117930730184,0.7395867705345154
1704,30,diniz,pathmnist,15,0.749117930730184,0.7395867705345154
1705,30,diniz,pathmnist,16,0.749117930730184,0.7395867705345154
1706,30,diniz,pathmnist,17,0.749117930730184,0.7395867705345154
1707,30,diniz,pathmnist,18,0.749117930730184,0.7395867705345154
1708,30,diniz,pathmnist,19,0.749117930730184,0.7395867705345154
1709,30,diniz,pathmnist,20,0.749117930730184,0.7395867705345154
1710,30,diniz,pathmnist,21,0.749117930730184,0.7395867705345154
1711,30,diniz,pathmnist,22,0.749117930730184,0.7395867705345154
1712,30,diniz,pathmnist,23,0.749117930730184,0.7395867705345154
1713,30,diniz,pathmnist,24,0.749117930730184,0.7395867705345154
1714,30,diniz,pathmnist,25,0.749117930730184,0.7395867705345154
1715,30,diniz,pathmnist,26,0.749117930730184,0.7395867705345154
1716,30,diniz,pathmnist,27,0.749117930730184,0.7395867705345154
1717,30,diniz,pathmnist,28,0.749117930730184,0.7395867705345154
1718,30,diniz,pathmnist,29,0.749117930730184,0.7395867705345154
1719,30,diniz,pathmnist,30,0.749117930730184,0.7395867705345154
1720,30,proposal,cifar10,0,0.8223333756128947,0.8226490616798401
1721,30,proposal,cifar10,1,0.8223333756128947,0.8226490616798401
1722,30,proposal,cifar10,2,0.8223333756128947,0.8226490616798401
1723,30,proposal,cifar10,3,0.8225000301996866,0.8246142466862997
1724,30,proposal,cifar10,4,0.8330000440279642,0.8346167604128519
1725,30,proposal,cifar10,5,0.8330000440279642,0.8346167604128519
1726,30,proposal,cifar10,6,0.8330000440279642,0.8346167604128519
1727,30,proposal,cifar10,7,0.8428333799044291,0.8456791838010153
1728,30,proposal,cifar10,8,0.8428333799044291,0.8456791838010153
1729,30,proposal,cifar10,9,0.8548333843549093,0.8576941887537638
1730,30,proposal,cifar10,10,0.8548333843549093,0.8576941887537638
1731,30,proposal,cifar10,11,0.8548333843549093,0.8576941887537638
1732,30,proposal,cifar10,12,0.8548333843549093,0.8576941887537638
1733,30,proposal,cifar10,13,0.8548333843549093,0.8576941887537638
1734,30,proposal,cifar10,14,0.8548333843549093,0.8576941887537638
1735,30,proposal,cifar10,15,0.8548333843549093,0.8576941887537638
1736,30,proposal,cifar10,16,0.8548333843549093,0.8576941887537638
1737,30,proposal,cifar10,17,0.8548333843549093,0.8576941887537638
1738,30,proposal,cifar10,18,0.8570000330607096,0.8582059144973755
1739,30,proposal,cifar10,19,0.8570000330607096,0.8582059144973755
1740,30,proposal,cifar10,20,0.8570000330607096,0.8582059144973755
1741,30,proposal,cifar10,21,0.8570000330607096,0.8582059144973755
1742,30,proposal,cifar10,22,0.8570000330607096,0.8582059144973755
1743,30,proposal,cifar10,23,0.8570000330607096,0.8582059144973755
1744,30,proposal,cifar10,24,0.8570000330607096,0.8582059144973755
1745,30,proposal,cifar10,25,0.8570000330607096,0.8582059144973755
1746,30,proposal,cifar10,26,0.8570000330607096,0.8582059144973755
1747,30,proposal,cifar10,27,0.8570000330607096,0.8582059144973755
1748,30,proposal,cifar10,28,0.8570000330607096,0.8582059144973755
1749,30,proposal,cifar10,29,0.8570000330607096,0.8582059144973755
1750,30,proposal,cifar10,30,0.8570000330607096,0.8582059144973755
1751,30,proposal,eurosat,0,0.9367283781369528,0.9364057977994283
1752,30,proposal,eurosat,1,0.9367283781369528,0.9364057977994283
1753,30,proposal,eurosat,2,0.9367283781369528,0.9364057977994283
1754,30,proposal,eurosat,3,0.9367283781369528,0.9364057977994283
1755,30,proposal,eurosat,4,0.9367283781369528,0.9364057977994283
1756,30,proposal,eurosat,5,0.9367283781369528,0.9364057977994283
1757,30,proposal,eurosat,6,0.9367283781369528,0.9364057977994283
1758,30,proposal,eurosat,7,0.9367283781369528,0.9364057977994283
1759,30,proposal,eurosat,8,0.9367283781369528,0.9364057977994283
1760,30,proposal,eurosat,9,0.9367283781369528,0.9364057977994283
1761,30,proposal,eurosat,10,0.9367283781369528,0.9364057977994283
1762,30,proposal,eurosat,11,0.9367283781369528,0.9364057977994283
1763,30,proposal,eurosat,12,0.9367283781369528,0.9364057977994283
1764,30,proposal,eurosat,13,0.9367283781369528,0.9364057977994283
1765,30,proposal,eurosat,14,0.9367283781369528,0.9364057977994283
1766,30,proposal,eurosat,15,0.9367283781369528,0.9364057977994283
1767,30,proposal,eurosat,16,0.9367283781369528,0.9364057977994283
1768,30,proposal,eurosat,17,0.9367283781369528,0.9364057977994283
1769,30,proposal,eurosat,18,0.9367283781369528,0.9364057977994283
1770,30,proposal,eurosat,19,0.9367283781369528,0.9364057977994283
1771,30,proposal,eurosat,20,0.9367283781369528,0.9364057977994283
1772,30,proposal,eurosat,21,0.9367283781369528,0.9364057977994283
1773,30,proposal,eurosat,22,0.9367283781369528,0.9364057977994283
1774,30,proposal,eurosat,23,0.9367283781369528,0.9364057977994283
1775,30,proposal,eurosat,24,0.9367283781369528,0.9364057977994283
1776,30,proposal,eurosat,25,0.9367283781369528,0.9364057977994283
1777,30,proposal,eurosat,26,0.9367283781369528,0.9364057977994283
1778,30,proposal,eurosat,27,0.9367283781369528,0.9364057977994283
1779,30,proposal,eurosat,28,0.9367283781369528,0.9364057977994283
1780,30,proposal,eurosat,29,0.9367283781369528,0.9364057977994283
1781,30,proposal,eurosat,30,0.9367283781369528,0.9364057977994283
1782,30,proposal,kmnist,0,0.9798333843549093,0.9806784590085348
1783,30,proposal,kmnist,1,0.9798333843549093,0.9806784590085348
1784,30,proposal,kmnist,2,0.9826667110125223,0.9829224149386088
1785,30,proposal,kmnist,3,0.9826667110125223,0.9829224149386088
1786,30,proposal,kmnist,4,0.9826667110125223,0.9829224149386088
1787,30,proposal,kmnist,5,0.9826667110125223,0.9829224149386088
1788,30,proposal,kmnist,6,0.9826667110125223,0.9829224149386088
1789,30,proposal,kmnist,7,0.9826667110125223,0.9829224149386088
1790,30,proposal,kmnist,8,0.9826667110125223,0.9829224149386088
1791,30,proposal,kmnist,9,0.9826667110125223,0.9829224149386088
1792,30,proposal,kmnist,10,0.9826667110125223,0.9829224149386088
1793,30,proposal,kmnist,11,0.9826667110125223,0.9829224149386088
1794,30,proposal,kmnist,12,0.9826667110125223,0.9829224149386088
1795,30,proposal,kmnist,13,0.9826667110125223,0.9829224149386088
1796,30,proposal,kmnist,14,0.9826667110125223,0.9829224149386088
1797,30,proposal,kmnist,15,0.9826667110125223,0.9829224149386088
1798,30,proposal,kmnist,16,0.9826667110125223,0.9829224149386088
1799,30,proposal,kmnist,17,0.9826667110125223,0.9829224149386088
1800,30,proposal,kmnist,18,0.9826667110125223,0.9829224149386088
1801,30,proposal,kmnist,19,0.9826667110125223,0.9829224149386088
1802,30,proposal,kmnist,20,0.9826667110125223,0.9829224149386088
1803,30,proposal,kmnist,21,0.9826667110125223,0.9829224149386088
1804,30,proposal,kmnist,22,0.9826667110125223,0.9829224149386088
1805,30,proposal,kmnist,23,0.9826667110125223,0.9829224149386088
1806,30,proposal,kmnist,24,0.9826667110125223,0.9829224149386088
1807,30,proposal,kmnist,25,0.9826667110125223,0.9829224149386088
1808,30,proposal,kmnist,26,0.9826667110125223,0.9829224149386088
1809,30,proposal,kmnist,27,0.9826667110125223,0.9829224149386088
1810,30,proposal,kmnist,28,0.9826667110125223,0.9829224149386088
1811,30,proposal,kmnist,29,0.9826667110125223,0.9829224149386088
1812,30,proposal,kmnist,30,0.9826667110125223,0.9829224149386088
1813,30,proposal,mnist,0,0.9930000503857931,0.9930556217829386
1814,30,proposal,mnist,1,0.9941667119661967,0.9941185514132181
1815,30,proposal,mnist,2,0.9941667119661967,0.9941185514132181
1816,30,proposal,mnist,3,0.9951666990915934,0.9951106111208597
1817,30,proposal,mnist,4,0.9951666990915934,0.9951106111208597
1818,30,proposal,mnist,5,0.9951666990915934,0.9951106111208597
1819,30,proposal,mnist,6,0.9951666990915934,0.9951106111208597
1820,30,proposal,mnist,7,0.9951666990915934,0.9951106111208597
1821,30,proposal,mnist,8,0.9951666990915934,0.9951106111208597
1822,30,proposal,mnist,9,0.9951666990915934,0.9951106111208597
1823,30,proposal,mnist,10,0.9958333770434061,0.9959373275438944
1824,30,proposal,mnist,11,0.9958333770434061,0.9959373275438944
1825,30,proposal,mnist,12,0.9958333770434061,0.9959373275438944
1826,30,proposal,mnist,13,0.9958333770434061,0.9959373275438944
1827,30,proposal,mnist,14,0.9960000514984131,0.9959373275438944
1828,30,proposal,mnist,15,0.9960000514984131,0.9959373275438944
1829,30,proposal,mnist,16,0.9960000514984131,0.9959373275438944
1830,30,proposal,mnist,17,0.9960000514984131,0.9959373275438944
1831,30,proposal,mnist,18,0.9960000316301981,0.9959373275438944
1832,30,proposal,mnist,19,0.9960000316301981,0.9959373275438944
1833,30,proposal,mnist,20,0.9960000316301981,0.9959373275438944
1834,30,proposal,mnist,21,0.9960000316301981,0.9959373275438944
1835,30,proposal,mnist,22,0.9960000316301981,0.9959373275438944
1836,30,proposal,mnist,23,0.9960000316301981,0.9959373275438944
1837,30,proposal,mnist,24,0.9960000316301981,0.9959373275438944
1838,30,proposal,mnist,25,0.9960000316301981,0.9959373275438944
1839,30,proposal,mnist,26,0.9960000316301981,0.9959373275438944
1840,30,proposal,mnist,27,0.9960000316301981,0.9959373275438944
1841,30,proposal,mnist,28,0.9960000316301981,0.9959373275438944
1842,30,proposal,mnist,29,0.9960000316301981,0.9959373275438944
1843,30,proposal,mnist,30,0.9960000316301981,0.9959373275438944
1844,30,proposal,octmnist,0,0.7630000313123068,0.7660899957021078
1845,30,proposal,octmnist,1,0.7630000313123068,0.7660899957021078
1846,30,proposal,octmnist,2,0.7630000313123068,0.7660899957021078
1847,30,proposal,octmnist,3,0.7800000508626302,0.782226542631785
1848,30,proposal,octmnist,4,0.7800000508626302,0.782226542631785
1849,30,proposal,octmnist,5,0.7800000508626302,0.782226542631785
1850,30,proposal,octmnist,6,0.7800000508626302,0.782226542631785
1851,30,proposal,octmnist,7,0.7800000508626302,0.782226542631785
1852,30,proposal,octmnist,8,0.7800000508626302,0.782226542631785
1853,30,proposal,octmnist,9,0.7800000508626302,0.782226542631785
1854,30,proposal,octmnist,10,0.7800000508626302,0.782226542631785
1855,30,proposal,octmnist,11,0.7800000508626302,0.782226542631785
1856,30,proposal,octmnist,12,0.7800000508626302,0.782226542631785
1857,30,proposal,octmnist,13,0.7800000508626302,0.784784217675527
1858,30,proposal,octmnist,14,0.7800000508626302,0.7848772406578064
1859,30,proposal,octmnist,15,0.7800000508626302,0.7848772406578064
1860,30,proposal,octmnist,16,0.7800000508626302,0.7848772406578064
1861,30,proposal,octmnist,17,0.7800000508626302,0.7848772406578064
1862,30,proposal,octmnist,18,0.7800000508626302,0.7848772406578064
1863,30,proposal,octmnist,19,0.7800000508626302,0.7848772406578064
1864,30,proposal,octmnist,20,0.7800000508626302,0.7848772406578064
1865,30,proposal,octmnist,21,0.7800000508626302,0.7848772406578064
1866,30,proposal,octmnist,22,0.7800000508626302,0.7848772406578064
1867,30,proposal,octmnist,23,0.7800000508626302,0.7848772406578064
1868,30,proposal,octmnist,24,0.7800000508626302,0.7848772406578064
1869,30,proposal,octmnist,25,0.7800000508626302,0.7848772406578064
1870,30,proposal,octmnist,26,0.7800000508626302,0.7848772406578064
1871,30,proposal,octmnist,27,0.7800000508626302,0.7848772406578064
1872,30,proposal,octmnist,28,0.7800000508626302,0.7848772406578064
1873,30,proposal,octmnist,29,0.7800000508626302,0.7848772406578064
1874,30,proposal,octmnist,30,0.7800000508626302,0.7848772406578064
1875,30,proposal,organmnist_axial,0,0.9262196818987528,0.9264257351557413
1876,30,proposal,organmnist_axial,1,0.9269696672757467,0.9266680876413981
1877,30,proposal,organmnist_axial,2,0.9293696284294128,0.9292355378468832
1878,30,proposal,organmnist_axial,3,0.9293696284294128,0.9292355378468832
1879,30,proposal,organmnist_axial,4,0.9293696284294128,0.9292355378468832
1880,30,proposal,organmnist_axial,5,0.9293696284294128,0.9292355378468832
1881,30,proposal,organmnist_axial,6,0.9293696284294128,0.9292355378468832
1882,30,proposal,organmnist_axial,7,0.9293696284294128,0.9292355378468832
1883,30,proposal,organmnist_axial,8,0.9293696284294128,0.9292355378468832
1884,30,proposal,organmnist_axial,9,0.9293696284294128,0.9292355378468832
1885,30,proposal,organmnist_axial,10,0.9293696284294128,0.9292355378468832
1886,30,proposal,organmnist_axial,11,0.9293696284294128,0.9292355378468832
1887,30,proposal,organmnist_axial,12,0.9293696284294128,0.9292355378468832
1888,30,proposal,organmnist_axial,13,0.9293696284294128,0.9292355378468832
1889,30,proposal,organmnist_axial,14,0.9293696284294128,0.9292355378468832
1890,30,proposal,organmnist_axial,15,0.9293696284294128,0.9292355378468832
1891,30,proposal,organmnist_axial,16,0.9293696284294128,0.9292355378468832
1892,30,proposal,organmnist_axial,17,0.9293696284294128,0.9292355378468832
1893,30,proposal,organmnist_axial,18,0.9293696284294128,0.9292355378468832
1894,30,proposal,organmnist_axial,19,0.9293696284294128,0.9292355378468832
1895,30,proposal,organmnist_axial,20,0.9293696284294128,0.9292355378468832
1896,30,proposal,organmnist_axial,21,0.9293696284294128,0.9292355378468832
1897,30,proposal,organmnist_axial,22,0.9293696284294128,0.9292355378468832
1898,30,proposal,organmnist_axial,23,0.9293696284294128,0.9292355378468832
1899,30,proposal,organmnist_axial,24,0.9293696284294128,0.9292355378468832
1900,30,proposal,organmnist_axial,25,0.9293696284294128,0.9292355378468832
1901,30,proposal,organmnist_axial,26,0.9293696284294128,0.9292355378468832
1902,30,proposal,organmnist_axial,27,0.9293696284294128,0.9292355378468832
1903,30,proposal,organmnist_axial,28,0.9293696284294128,0.9292355378468832
1904,30,proposal,organmnist_axial,29,0.9293696284294128,0.9292355378468832
1905,30,proposal,organmnist_axial,30,0.9293696284294128,0.9292355378468832
1906,30,proposal,pathmnist,0,0.8719127376874288,0.8713007569313049
1907,30,proposal,pathmnist,1,0.8719127376874288,0.8713007569313049
1908,30,proposal,pathmnist,2,0.8770659367243449,0.8764771223068237
1909,30,proposal,pathmnist,3,0.8825905521710714,0.8823126753171285
1910,30,proposal,pathmnist,4,0.8825905521710714,0.8823126753171285
1911,30,proposal,pathmnist,5,0.8825905521710714,0.8823126753171285
1912,30,proposal,pathmnist,6,0.8825905521710714,0.8823126753171285
1913,30,proposal,pathmnist,7,0.8825905521710714,0.8823126753171285
1914,30,proposal,pathmnist,8,0.8825905521710714,0.8823126753171285
1915,30,proposal,pathmnist,9,0.8847261071205139,0.8842416803042094
1916,30,proposal,pathmnist,10,0.8847261071205139,0.8842416803042094
1917,30,proposal,pathmnist,11,0.8951253890991211,0.8942703207333883
1918,30,proposal,pathmnist,12,0.8951253890991211,0.8942703207333883
1919,30,proposal,pathmnist,13,0.8951253890991211,0.8942703207333883
1920,30,proposal,pathmnist,14,0.9001857240994772,0.8997818231582642
1921,30,proposal,pathmnist,15,0.9001857240994772,0.8997818231582642
1922,30,proposal,pathmnist,16,0.9001857240994772,0.8997818231582642
1923,30,proposal,pathmnist,17,0.9001857240994772,0.8997818231582642
1924,30,proposal,pathmnist,18,0.9001857240994772,0.8997818231582642
1925,30,proposal,pathmnist,19,0.9001857240994772,0.8997818231582642
1926,30,proposal,pathmnist,20,0.9001857240994772,0.8997818231582642
1927,30,proposal,pathmnist,21,0.9001857240994772,0.8997818231582642
1928,30,proposal,pathmnist,22,0.9001857240994772,0.8997818231582642
1929,30,proposal,pathmnist,23,0.9001857240994772,0.8997818231582642
1930,30,proposal,pathmnist,24,0.9001857240994772,0.8997818231582642
1931,30,proposal,pathmnist,25,0.9001857240994772,0.8997818231582642
1932,30,proposal,pathmnist,26,0.9001857240994772,0.8997818231582642
1933,30,proposal,pathmnist,27,0.9001857240994772,0.8997818231582642
1934,30,proposal,pathmnist,28,0.9001857240994772,0.8997818231582642
1935,30,proposal,pathmnist,29,0.9001857240994772,0.8997818231582642
1936,30,proposal,pathmnist,30,0.9001857240994772,0.8997818231582642
